NUMBERS;RECORDS
33019;WFDBRecords/34/340/JS33419
33020;WFDBRecords/34/340/JS33420
33021;WFDBRecords/34/340/JS33421
33022;WFDBRecords/34/340/JS33422
33023;WFDBRecords/34/340/JS33423
33024;WFDBRecords/34/340/JS33424
33025;WFDBRecords/34/340/JS33425
33026;WFDBRecords/34/340/JS33426
33027;WFDBRecords/34/340/JS33427
33028;WFDBRecords/34/340/JS33428
33029;WFDBRecords/34/340/JS33429
33030;WFDBRecords/34/340/JS33430
33031;WFDBRecords/34/340/JS33431
33032;WFDBRecords/34/340/JS33432
33033;WFDBRecords/34/340/JS33433
33034;WFDBRecords/34/340/JS33434
33035;WFDBRecords/34/340/JS33435
33036;WFDBRecords/34/340/JS33436
33037;WFDBRecords/34/340/JS33437
33038;WFDBRecords/34/340/JS33438
33039;WFDBRecords/34/340/JS33439
33040;WFDBRecords/34/340/JS33440
33041;WFDBRecords/34/340/JS33441
33042;WFDBRecords/34/340/JS33442
33043;WFDBRecords/34/340/JS33443
33044;WFDBRecords/34/340/JS33444
33045;WFDBRecords/34/340/JS33445
33046;WFDBRecords/34/340/JS33446
33047;WFDBRecords/34/340/JS33447
33048;WFDBRecords/34/340/JS33448
33049;WFDBRecords/34/340/JS33449
33050;WFDBRecords/34/340/JS33450
33051;WFDBRecords/34/340/JS33451
33052;WFDBRecords/34/340/JS33452
33053;WFDBRecords/34/340/JS33453
33054;WFDBRecords/34/340/JS33454
33055;WFDBRecords/34/340/JS33455
33056;WFDBRecords/34/340/JS33456
33057;WFDBRecords/34/340/JS33457
33058;WFDBRecords/34/340/JS33458
33059;WFDBRecords/34/340/JS33459
33060;WFDBRecords/34/340/JS33460
33061;WFDBRecords/34/340/JS33461
33062;WFDBRecords/34/340/JS33462
33063;WFDBRecords/34/340/JS33463
33064;WFDBRecords/34/340/JS33464
33065;WFDBRecords/34/340/JS33465
33066;WFDBRecords/34/340/JS33466
33067;WFDBRecords/34/340/JS33467
33068;WFDBRecords/34/340/JS33468
33069;WFDBRecords/34/340/JS33469
33070;WFDBRecords/34/340/JS33470
33071;WFDBRecords/34/340/JS33471
33072;WFDBRecords/34/340/JS33472
33073;WFDBRecords/34/340/JS33473
33074;WFDBRecords/34/340/JS33474
33075;WFDBRecords/34/340/JS33475
33076;WFDBRecords/34/340/JS33476
33077;WFDBRecords/34/340/JS33477
33078;WFDBRecords/34/340/JS33478
33079;WFDBRecords/34/340/JS33479
33080;WFDBRecords/34/340/JS33480
33081;WFDBRecords/34/340/JS33481
33082;WFDBRecords/34/340/JS33482
33083;WFDBRecords/34/340/JS33483
33084;WFDBRecords/34/340/JS33484
33085;WFDBRecords/34/340/JS33485
33086;WFDBRecords/34/340/JS33486
33087;WFDBRecords/34/340/JS33487
33088;WFDBRecords/34/340/JS33488
33089;WFDBRecords/34/340/JS33489
33090;WFDBRecords/34/340/JS33490
33091;WFDBRecords/34/340/JS33491
33092;WFDBRecords/34/340/JS33492
33093;WFDBRecords/34/340/JS33493
33094;WFDBRecords/34/340/JS33494
33095;WFDBRecords/34/340/JS33495
33096;WFDBRecords/34/340/JS33496
33097;WFDBRecords/34/340/JS33497
33098;WFDBRecords/34/340/JS33498
33099;WFDBRecords/34/340/JS33499
33100;WFDBRecords/34/341/JS33500
33101;WFDBRecords/34/341/JS33501
33102;WFDBRecords/34/341/JS33502
33103;WFDBRecords/34/341/JS33503
33104;WFDBRecords/34/341/JS33504
33105;WFDBRecords/34/341/JS33505
33106;WFDBRecords/34/341/JS33506
33107;WFDBRecords/34/341/JS33507
33108;WFDBRecords/34/341/JS33508
33109;WFDBRecords/34/341/JS33509
33110;WFDBRecords/34/341/JS33510
33111;WFDBRecords/34/341/JS33511
33112;WFDBRecords/34/341/JS33512
33113;WFDBRecords/34/341/JS33513
33114;WFDBRecords/34/341/JS33514
33115;WFDBRecords/34/341/JS33515
33116;WFDBRecords/34/341/JS33516
33117;WFDBRecords/34/341/JS33517
33118;WFDBRecords/34/341/JS33518
33119;WFDBRecords/34/341/JS33519
33120;WFDBRecords/34/341/JS33520
33121;WFDBRecords/34/341/JS33521
33122;WFDBRecords/34/341/JS33522
33123;WFDBRecords/34/341/JS33523
33124;WFDBRecords/34/341/JS33524
33125;WFDBRecords/34/341/JS33525
33126;WFDBRecords/34/341/JS33526
33127;WFDBRecords/34/341/JS33527
33128;WFDBRecords/34/341/JS33528
33129;WFDBRecords/34/341/JS33529
33130;WFDBRecords/34/341/JS33530
33131;WFDBRecords/34/341/JS33531
33132;WFDBRecords/34/341/JS33532
33133;WFDBRecords/34/341/JS33533
33134;WFDBRecords/34/341/JS33534
33135;WFDBRecords/34/341/JS33535
33136;WFDBRecords/34/341/JS33536
33137;WFDBRecords/34/341/JS33537
33138;WFDBRecords/34/341/JS33538
33139;WFDBRecords/34/341/JS33539
33140;WFDBRecords/34/341/JS33540
33141;WFDBRecords/34/341/JS33541
33142;WFDBRecords/34/341/JS33542
33143;WFDBRecords/34/341/JS33543
33144;WFDBRecords/34/341/JS33544
33145;WFDBRecords/34/341/JS33545
33146;WFDBRecords/34/341/JS33546
33147;WFDBRecords/34/341/JS33547
33148;WFDBRecords/34/341/JS33548
33149;WFDBRecords/34/341/JS33549
33150;WFDBRecords/34/341/JS33550
33151;WFDBRecords/34/341/JS33551
33152;WFDBRecords/34/341/JS33552
33153;WFDBRecords/34/341/JS33553
33154;WFDBRecords/34/341/JS33554
33155;WFDBRecords/34/341/JS33555
33156;WFDBRecords/34/341/JS33556
33157;WFDBRecords/34/341/JS33557
33158;WFDBRecords/34/341/JS33558
33159;WFDBRecords/34/341/JS33559
33160;WFDBRecords/34/341/JS33560
33161;WFDBRecords/34/341/JS33561
33162;WFDBRecords/34/341/JS33562
33163;WFDBRecords/34/341/JS33563
33164;WFDBRecords/34/341/JS33564
33165;WFDBRecords/34/341/JS33565
33166;WFDBRecords/34/341/JS33566
33167;WFDBRecords/34/341/JS33567
33168;WFDBRecords/34/341/JS33568
33169;WFDBRecords/34/341/JS33569
33170;WFDBRecords/34/341/JS33570
33171;WFDBRecords/34/341/JS33571
33172;WFDBRecords/34/341/JS33572
33173;WFDBRecords/34/341/JS33573
33174;WFDBRecords/34/341/JS33574
33175;WFDBRecords/34/341/JS33575
33176;WFDBRecords/34/341/JS33576
33177;WFDBRecords/34/341/JS33577
33178;WFDBRecords/34/341/JS33578
33179;WFDBRecords/34/341/JS33579
33180;WFDBRecords/34/341/JS33580
33181;WFDBRecords/34/341/JS33581
33182;WFDBRecords/34/341/JS33582
33183;WFDBRecords/34/341/JS33583
33184;WFDBRecords/34/341/JS33584
33185;WFDBRecords/34/341/JS33585
33186;WFDBRecords/34/341/JS33586
33187;WFDBRecords/34/341/JS33587
33188;WFDBRecords/34/341/JS33588
33189;WFDBRecords/34/341/JS33589
33190;WFDBRecords/34/341/JS33590
33191;WFDBRecords/34/341/JS33591
33192;WFDBRecords/34/341/JS33592
33193;WFDBRecords/34/341/JS33593
33194;WFDBRecords/34/341/JS33594
33195;WFDBRecords/34/341/JS33595
33196;WFDBRecords/34/341/JS33596
33197;WFDBRecords/34/341/JS33597
33198;WFDBRecords/34/341/JS33598
33199;WFDBRecords/34/341/JS33599
33200;WFDBRecords/34/342/JS33600
33201;WFDBRecords/34/342/JS33601
33202;WFDBRecords/34/342/JS33602
33203;WFDBRecords/34/342/JS33603
33204;WFDBRecords/34/342/JS33604
33205;WFDBRecords/34/342/JS33605
33206;WFDBRecords/34/342/JS33606
33207;WFDBRecords/34/342/JS33607
33208;WFDBRecords/34/342/JS33608
33209;WFDBRecords/34/342/JS33609
33210;WFDBRecords/34/342/JS33610
33211;WFDBRecords/34/342/JS33611
33212;WFDBRecords/34/342/JS33612
33213;WFDBRecords/34/342/JS33613
33214;WFDBRecords/34/342/JS33614
33215;WFDBRecords/34/342/JS33615
33216;WFDBRecords/34/342/JS33616
33217;WFDBRecords/34/342/JS33617
33218;WFDBRecords/34/342/JS33618
33219;WFDBRecords/34/342/JS33619
33220;WFDBRecords/34/342/JS33620
33221;WFDBRecords/34/342/JS33621
33222;WFDBRecords/34/342/JS33622
33223;WFDBRecords/34/342/JS33623
33224;WFDBRecords/34/342/JS33624
33225;WFDBRecords/34/342/JS33625
33226;WFDBRecords/34/342/JS33626
33227;WFDBRecords/34/342/JS33627
33228;WFDBRecords/34/342/JS33628
33229;WFDBRecords/34/342/JS33629
33230;WFDBRecords/34/342/JS33630
33231;WFDBRecords/34/342/JS33631
33232;WFDBRecords/34/342/JS33632
33233;WFDBRecords/34/342/JS33633
33234;WFDBRecords/34/342/JS33634
33235;WFDBRecords/34/342/JS33635
33236;WFDBRecords/34/342/JS33636
33237;WFDBRecords/34/342/JS33637
33238;WFDBRecords/34/342/JS33638
33239;WFDBRecords/34/342/JS33639
33240;WFDBRecords/34/342/JS33640
33241;WFDBRecords/34/342/JS33641
33242;WFDBRecords/34/342/JS33642
33243;WFDBRecords/34/342/JS33643
33244;WFDBRecords/34/342/JS33644
33245;WFDBRecords/34/342/JS33645
33246;WFDBRecords/34/342/JS33646
33247;WFDBRecords/34/342/JS33647
33248;WFDBRecords/34/342/JS33648
33249;WFDBRecords/34/342/JS33649
33250;WFDBRecords/34/342/JS33650
33251;WFDBRecords/34/342/JS33651
33252;WFDBRecords/34/342/JS33652
33253;WFDBRecords/34/342/JS33653
33254;WFDBRecords/34/342/JS33654
33255;WFDBRecords/34/342/JS33655
33256;WFDBRecords/34/342/JS33656
33257;WFDBRecords/34/342/JS33657
33258;WFDBRecords/34/342/JS33658
33259;WFDBRecords/34/342/JS33659
33260;WFDBRecords/34/342/JS33660
33261;WFDBRecords/34/342/JS33661
33262;WFDBRecords/34/342/JS33662
33263;WFDBRecords/34/342/JS33663
33264;WFDBRecords/34/342/JS33664
33265;WFDBRecords/34/342/JS33665
33266;WFDBRecords/34/342/JS33666
33267;WFDBRecords/34/342/JS33667
33268;WFDBRecords/34/342/JS33668
33269;WFDBRecords/34/342/JS33669
33270;WFDBRecords/34/342/JS33670
33271;WFDBRecords/34/342/JS33671
33272;WFDBRecords/34/342/JS33672
33273;WFDBRecords/34/342/JS33673
33274;WFDBRecords/34/342/JS33674
33275;WFDBRecords/34/342/JS33675
33276;WFDBRecords/34/342/JS33676
33277;WFDBRecords/34/342/JS33677
33278;WFDBRecords/34/342/JS33678
33279;WFDBRecords/34/342/JS33679
33280;WFDBRecords/34/342/JS33680
33281;WFDBRecords/34/342/JS33681
33282;WFDBRecords/34/342/JS33682
33283;WFDBRecords/34/342/JS33683
33284;WFDBRecords/34/342/JS33684
33285;WFDBRecords/34/342/JS33685
33286;WFDBRecords/34/342/JS33686
33287;WFDBRecords/34/342/JS33687
33288;WFDBRecords/34/342/JS33688
33289;WFDBRecords/34/342/JS33689
33290;WFDBRecords/34/342/JS33690
33291;WFDBRecords/34/342/JS33691
33292;WFDBRecords/34/342/JS33692
33293;WFDBRecords/34/342/JS33693
33294;WFDBRecords/34/342/JS33694
33295;WFDBRecords/34/342/JS33695
33296;WFDBRecords/34/342/JS33696
33297;WFDBRecords/34/342/JS33697
33298;WFDBRecords/34/342/JS33698
33299;WFDBRecords/34/342/JS33699
33300;WFDBRecords/34/343/JS33700
33301;WFDBRecords/34/343/JS33701
33302;WFDBRecords/34/343/JS33702
33303;WFDBRecords/34/343/JS33703
33304;WFDBRecords/34/343/JS33704
33305;WFDBRecords/34/343/JS33705
33306;WFDBRecords/34/343/JS33706
33307;WFDBRecords/34/343/JS33707
33308;WFDBRecords/34/343/JS33708
33309;WFDBRecords/34/343/JS33709
33310;WFDBRecords/34/343/JS33710
33311;WFDBRecords/34/343/JS33711
33312;WFDBRecords/34/343/JS33712
33313;WFDBRecords/34/343/JS33713
33314;WFDBRecords/34/343/JS33714
33315;WFDBRecords/34/343/JS33715
33316;WFDBRecords/34/343/JS33716
33317;WFDBRecords/34/343/JS33717
33318;WFDBRecords/34/343/JS33718
33319;WFDBRecords/34/343/JS33719
33320;WFDBRecords/34/343/JS33720
33321;WFDBRecords/34/343/JS33721
33322;WFDBRecords/34/343/JS33722
33323;WFDBRecords/34/343/JS33723
33324;WFDBRecords/34/343/JS33724
33325;WFDBRecords/34/343/JS33725
33326;WFDBRecords/34/343/JS33726
33327;WFDBRecords/34/343/JS33727
33328;WFDBRecords/34/343/JS33728
33329;WFDBRecords/34/343/JS33729
33330;WFDBRecords/34/343/JS33730
33331;WFDBRecords/34/343/JS33731
33332;WFDBRecords/34/343/JS33732
33333;WFDBRecords/34/343/JS33733
33334;WFDBRecords/34/343/JS33734
33335;WFDBRecords/34/343/JS33735
33336;WFDBRecords/34/343/JS33736
33337;WFDBRecords/34/343/JS33737
33338;WFDBRecords/34/343/JS33738
33339;WFDBRecords/34/343/JS33739
33340;WFDBRecords/34/343/JS33740
33341;WFDBRecords/34/343/JS33741
33342;WFDBRecords/34/343/JS33742
33343;WFDBRecords/34/343/JS33743
33344;WFDBRecords/34/343/JS33744
33345;WFDBRecords/34/343/JS33745
33346;WFDBRecords/34/343/JS33746
33347;WFDBRecords/34/343/JS33747
33348;WFDBRecords/34/343/JS33748
33349;WFDBRecords/34/343/JS33749
33350;WFDBRecords/34/343/JS33750
33351;WFDBRecords/34/343/JS33751
33352;WFDBRecords/34/343/JS33752
33353;WFDBRecords/34/343/JS33753
33354;WFDBRecords/34/343/JS33754
33355;WFDBRecords/34/343/JS33755
33356;WFDBRecords/34/343/JS33756
33357;WFDBRecords/34/343/JS33757
33358;WFDBRecords/34/343/JS33758
33359;WFDBRecords/34/343/JS33759
33360;WFDBRecords/34/343/JS33760
33361;WFDBRecords/34/343/JS33761
33362;WFDBRecords/34/343/JS33762
33363;WFDBRecords/34/343/JS33763
33364;WFDBRecords/34/343/JS33764
33365;WFDBRecords/34/343/JS33765
33366;WFDBRecords/34/343/JS33766
33367;WFDBRecords/34/343/JS33767
33368;WFDBRecords/34/343/JS33768
33369;WFDBRecords/34/343/JS33769
33370;WFDBRecords/34/343/JS33770
33371;WFDBRecords/34/343/JS33771
33372;WFDBRecords/34/343/JS33772
33373;WFDBRecords/34/343/JS33773
33374;WFDBRecords/34/343/JS33774
33375;WFDBRecords/34/343/JS33775
33376;WFDBRecords/34/343/JS33776
33377;WFDBRecords/34/343/JS33777
33378;WFDBRecords/34/343/JS33778
33379;WFDBRecords/34/343/JS33779
33380;WFDBRecords/34/343/JS33780
33381;WFDBRecords/34/343/JS33781
33382;WFDBRecords/34/343/JS33782
33383;WFDBRecords/34/343/JS33783
33384;WFDBRecords/34/343/JS33784
33385;WFDBRecords/34/343/JS33785
33386;WFDBRecords/34/343/JS33786
33387;WFDBRecords/34/343/JS33787
33388;WFDBRecords/34/343/JS33788
33389;WFDBRecords/34/343/JS33789
33390;WFDBRecords/34/343/JS33790
33391;WFDBRecords/34/343/JS33791
33392;WFDBRecords/34/343/JS33792
33393;WFDBRecords/34/343/JS33793
33394;WFDBRecords/34/343/JS33794
33395;WFDBRecords/34/343/JS33795
33396;WFDBRecords/34/343/JS33796
33397;WFDBRecords/34/343/JS33797
33398;WFDBRecords/34/343/JS33798
33399;WFDBRecords/34/343/JS33799
33400;WFDBRecords/34/344/JS33800
33401;WFDBRecords/34/344/JS33801
33402;WFDBRecords/34/344/JS33802
33403;WFDBRecords/34/344/JS33803
33404;WFDBRecords/34/344/JS33804
33405;WFDBRecords/34/344/JS33805
33406;WFDBRecords/34/344/JS33806
33407;WFDBRecords/34/344/JS33807
33408;WFDBRecords/34/344/JS33808
33409;WFDBRecords/34/344/JS33809
33410;WFDBRecords/34/344/JS33810
33411;WFDBRecords/34/344/JS33811
33412;WFDBRecords/34/344/JS33812
33413;WFDBRecords/34/344/JS33813
33414;WFDBRecords/34/344/JS33814
33415;WFDBRecords/34/344/JS33815
33416;WFDBRecords/34/344/JS33816
33417;WFDBRecords/34/344/JS33817
33418;WFDBRecords/34/344/JS33818
33419;WFDBRecords/34/344/JS33819
33420;WFDBRecords/34/344/JS33820
33421;WFDBRecords/34/344/JS33821
33422;WFDBRecords/34/344/JS33822
33423;WFDBRecords/34/344/JS33823
33424;WFDBRecords/34/344/JS33824
33425;WFDBRecords/34/344/JS33825
33426;WFDBRecords/34/344/JS33826
33427;WFDBRecords/34/344/JS33827
33428;WFDBRecords/34/344/JS33828
33429;WFDBRecords/34/344/JS33829
33430;WFDBRecords/34/344/JS33830
33431;WFDBRecords/34/344/JS33831
33432;WFDBRecords/34/344/JS33832
33433;WFDBRecords/34/344/JS33833
33434;WFDBRecords/34/344/JS33834
33435;WFDBRecords/34/344/JS33835
33436;WFDBRecords/34/344/JS33836
33437;WFDBRecords/34/344/JS33837
33438;WFDBRecords/34/344/JS33838
33439;WFDBRecords/34/344/JS33839
33440;WFDBRecords/34/344/JS33840
33441;WFDBRecords/34/344/JS33841
33442;WFDBRecords/34/344/JS33842
33443;WFDBRecords/34/344/JS33843
33444;WFDBRecords/34/344/JS33844
33445;WFDBRecords/34/344/JS33845
33446;WFDBRecords/34/344/JS33846
33447;WFDBRecords/34/344/JS33847
33448;WFDBRecords/34/344/JS33848
33449;WFDBRecords/34/344/JS33849
33450;WFDBRecords/34/344/JS33850
33451;WFDBRecords/34/344/JS33851
33452;WFDBRecords/34/344/JS33852
33453;WFDBRecords/34/344/JS33853
33454;WFDBRecords/34/344/JS33854
33455;WFDBRecords/34/344/JS33855
33456;WFDBRecords/34/344/JS33856
33457;WFDBRecords/34/344/JS33857
33458;WFDBRecords/34/344/JS33858
33459;WFDBRecords/34/344/JS33859
33460;WFDBRecords/34/344/JS33860
33461;WFDBRecords/34/344/JS33861
33462;WFDBRecords/34/344/JS33862
33463;WFDBRecords/34/344/JS33863
33464;WFDBRecords/34/344/JS33864
33465;WFDBRecords/34/344/JS33865
33466;WFDBRecords/34/344/JS33866
33467;WFDBRecords/34/344/JS33867
33468;WFDBRecords/34/344/JS33868
33469;WFDBRecords/34/344/JS33869
33470;WFDBRecords/34/344/JS33870
33471;WFDBRecords/34/344/JS33871
33472;WFDBRecords/34/344/JS33872
33473;WFDBRecords/34/344/JS33873
33474;WFDBRecords/34/344/JS33874
33475;WFDBRecords/34/344/JS33875
33476;WFDBRecords/34/344/JS33876
33477;WFDBRecords/34/344/JS33877
33478;WFDBRecords/34/344/JS33878
33479;WFDBRecords/34/344/JS33879
33480;WFDBRecords/34/344/JS33880
33481;WFDBRecords/34/344/JS33881
33482;WFDBRecords/34/344/JS33882
33483;WFDBRecords/34/344/JS33883
33484;WFDBRecords/34/344/JS33884
33485;WFDBRecords/34/344/JS33885
33486;WFDBRecords/34/344/JS33886
33487;WFDBRecords/34/344/JS33887
33488;WFDBRecords/34/344/JS33888
33489;WFDBRecords/34/344/JS33889
33490;WFDBRecords/34/344/JS33890
33491;WFDBRecords/34/344/JS33891
33492;WFDBRecords/34/344/JS33892
33493;WFDBRecords/34/344/JS33893
33494;WFDBRecords/34/344/JS33894
33495;WFDBRecords/34/344/JS33895
33496;WFDBRecords/34/344/JS33896
33497;WFDBRecords/34/344/JS33897
33498;WFDBRecords/34/344/JS33898
33499;WFDBRecords/34/344/JS33899
33500;WFDBRecords/34/345/JS33900
33501;WFDBRecords/34/345/JS33901
33502;WFDBRecords/34/345/JS33902
33503;WFDBRecords/34/345/JS33903
33504;WFDBRecords/34/345/JS33904
33505;WFDBRecords/34/345/JS33905
33506;WFDBRecords/34/345/JS33906
33507;WFDBRecords/34/345/JS33907
33508;WFDBRecords/34/345/JS33908
33509;WFDBRecords/34/345/JS33909
33510;WFDBRecords/34/345/JS33910
33511;WFDBRecords/34/345/JS33911
33512;WFDBRecords/34/345/JS33912
33513;WFDBRecords/34/345/JS33913
33514;WFDBRecords/34/345/JS33914
33515;WFDBRecords/34/345/JS33915
33516;WFDBRecords/34/345/JS33916
33517;WFDBRecords/34/345/JS33917
33518;WFDBRecords/34/345/JS33918
33519;WFDBRecords/34/345/JS33919
33520;WFDBRecords/34/345/JS33920
33521;WFDBRecords/34/345/JS33921
33522;WFDBRecords/34/345/JS33922
33523;WFDBRecords/34/345/JS33923
33524;WFDBRecords/34/345/JS33924
33525;WFDBRecords/34/345/JS33925
33526;WFDBRecords/34/345/JS33926
33527;WFDBRecords/34/345/JS33927
33528;WFDBRecords/34/345/JS33928
33529;WFDBRecords/34/345/JS33929
33530;WFDBRecords/34/345/JS33930
33531;WFDBRecords/34/345/JS33931
33532;WFDBRecords/34/345/JS33932
33533;WFDBRecords/34/345/JS33933
33534;WFDBRecords/34/345/JS33934
33535;WFDBRecords/34/345/JS33935
33536;WFDBRecords/34/345/JS33936
33537;WFDBRecords/34/345/JS33937
33538;WFDBRecords/34/345/JS33938
33539;WFDBRecords/34/345/JS33939
33540;WFDBRecords/34/345/JS33940
33541;WFDBRecords/34/345/JS33941
33542;WFDBRecords/34/345/JS33942
33543;WFDBRecords/34/345/JS33943
33544;WFDBRecords/34/345/JS33944
33545;WFDBRecords/34/345/JS33945
33546;WFDBRecords/34/345/JS33946
33547;WFDBRecords/34/345/JS33947
33548;WFDBRecords/34/345/JS33948
33549;WFDBRecords/34/345/JS33949
33550;WFDBRecords/34/345/JS33950
33551;WFDBRecords/34/345/JS33951
33552;WFDBRecords/34/345/JS33952
33553;WFDBRecords/34/345/JS33953
33554;WFDBRecords/34/345/JS33954
33555;WFDBRecords/34/345/JS33955
33556;WFDBRecords/34/345/JS33956
33557;WFDBRecords/34/345/JS33957
33558;WFDBRecords/34/345/JS33958
33559;WFDBRecords/34/345/JS33959
33560;WFDBRecords/34/345/JS33960
33561;WFDBRecords/34/345/JS33961
33562;WFDBRecords/34/345/JS33962
33563;WFDBRecords/34/345/JS33963
33564;WFDBRecords/34/345/JS33964
33565;WFDBRecords/34/345/JS33965
33566;WFDBRecords/34/345/JS33966
33567;WFDBRecords/34/345/JS33967
33568;WFDBRecords/34/345/JS33968
33569;WFDBRecords/34/345/JS33969
33570;WFDBRecords/34/345/JS33970
33571;WFDBRecords/34/345/JS33971
33572;WFDBRecords/34/345/JS33972
33573;WFDBRecords/34/345/JS33973
33574;WFDBRecords/34/345/JS33974
33575;WFDBRecords/34/345/JS33975
33576;WFDBRecords/34/345/JS33976
33577;WFDBRecords/34/345/JS33977
33578;WFDBRecords/34/345/JS33978
33579;WFDBRecords/34/345/JS33979
33580;WFDBRecords/34/345/JS33980
33581;WFDBRecords/34/345/JS33981
33582;WFDBRecords/34/345/JS33982
33583;WFDBRecords/34/345/JS33983
33584;WFDBRecords/34/345/JS33984
33585;WFDBRecords/34/345/JS33985
33586;WFDBRecords/34/345/JS33986
33587;WFDBRecords/34/345/JS33987
33588;WFDBRecords/34/345/JS33988
33589;WFDBRecords/34/345/JS33989
33590;WFDBRecords/34/345/JS33990
33591;WFDBRecords/34/345/JS33991
33592;WFDBRecords/34/345/JS33992
33593;WFDBRecords/34/345/JS33993
33594;WFDBRecords/34/345/JS33994
33595;WFDBRecords/34/345/JS33995
33596;WFDBRecords/34/345/JS33996
33597;WFDBRecords/34/345/JS33997
33598;WFDBRecords/34/345/JS33998
33599;WFDBRecords/34/345/JS33999
33600;WFDBRecords/34/346/JS34000
33601;WFDBRecords/34/346/JS34001
33602;WFDBRecords/34/346/JS34002
33603;WFDBRecords/34/346/JS34003
33604;WFDBRecords/34/346/JS34004
33605;WFDBRecords/34/346/JS34005
33606;WFDBRecords/34/346/JS34006
33607;WFDBRecords/34/346/JS34007
33608;WFDBRecords/34/346/JS34008
33609;WFDBRecords/34/346/JS34009
33610;WFDBRecords/34/346/JS34010
33611;WFDBRecords/34/346/JS34011
33612;WFDBRecords/34/346/JS34012
33613;WFDBRecords/34/346/JS34013
33614;WFDBRecords/34/346/JS34014
33615;WFDBRecords/34/346/JS34015
33616;WFDBRecords/34/346/JS34016
33617;WFDBRecords/34/346/JS34017
33618;WFDBRecords/34/346/JS34018
33619;WFDBRecords/34/346/JS34019
33620;WFDBRecords/34/346/JS34020
33621;WFDBRecords/34/346/JS34021
33622;WFDBRecords/34/346/JS34022
33623;WFDBRecords/34/346/JS34023
33624;WFDBRecords/34/346/JS34024
33625;WFDBRecords/34/346/JS34025
33626;WFDBRecords/34/346/JS34026
33627;WFDBRecords/34/346/JS34027
33628;WFDBRecords/34/346/JS34028
33629;WFDBRecords/34/346/JS34029
33630;WFDBRecords/34/346/JS34030
33631;WFDBRecords/34/346/JS34031
33632;WFDBRecords/34/346/JS34032
33633;WFDBRecords/34/346/JS34033
33634;WFDBRecords/34/346/JS34034
33635;WFDBRecords/34/346/JS34035
33636;WFDBRecords/34/346/JS34036
33637;WFDBRecords/34/346/JS34037
33638;WFDBRecords/34/346/JS34038
33639;WFDBRecords/34/346/JS34039
33640;WFDBRecords/34/346/JS34040
33641;WFDBRecords/34/346/JS34041
33642;WFDBRecords/34/346/JS34042
33643;WFDBRecords/34/346/JS34043
33644;WFDBRecords/34/346/JS34044
33645;WFDBRecords/34/346/JS34045
33646;WFDBRecords/34/346/JS34046
33647;WFDBRecords/34/346/JS34047
33648;WFDBRecords/34/346/JS34048
33649;WFDBRecords/34/346/JS34049
33650;WFDBRecords/34/346/JS34050
33651;WFDBRecords/34/346/JS34051
33652;WFDBRecords/34/346/JS34052
33653;WFDBRecords/34/346/JS34053
33654;WFDBRecords/34/346/JS34054
33655;WFDBRecords/34/346/JS34055
33656;WFDBRecords/34/346/JS34056
33657;WFDBRecords/34/346/JS34057
33658;WFDBRecords/34/346/JS34058
33659;WFDBRecords/34/346/JS34059
33660;WFDBRecords/34/346/JS34060
33661;WFDBRecords/34/346/JS34061
33662;WFDBRecords/34/346/JS34062
33663;WFDBRecords/34/346/JS34063
33664;WFDBRecords/34/346/JS34064
33665;WFDBRecords/34/346/JS34065
33666;WFDBRecords/34/346/JS34066
33667;WFDBRecords/34/346/JS34067
33668;WFDBRecords/34/346/JS34068
33669;WFDBRecords/34/346/JS34069
33670;WFDBRecords/34/346/JS34070
33671;WFDBRecords/34/346/JS34071
33672;WFDBRecords/34/346/JS34072
33673;WFDBRecords/34/346/JS34073
33674;WFDBRecords/34/346/JS34074
33675;WFDBRecords/34/346/JS34075
33676;WFDBRecords/34/346/JS34076
33677;WFDBRecords/34/346/JS34077
33678;WFDBRecords/34/346/JS34078
33679;WFDBRecords/34/346/JS34079
33680;WFDBRecords/34/346/JS34080
33681;WFDBRecords/34/346/JS34081
33682;WFDBRecords/34/346/JS34082
33683;WFDBRecords/34/346/JS34083
